ENSEMBL	baseMean	log2FoldChange	lfcSE	pvalue	padj	CD_LPS_1_fpm	WD_LPS_1_fpm	CD_LPS_2_fpm	WD_LPS_2_fpm
ENSMUSG00000096472	3567.9965447951067	1.9737117740905436e-6	0.0014426716561447008	0.6377833308931564	0.9996008921543936	85.68779821974246	89.98285083521512	60.647263894552765	68.79047184491397
ENSMUSG00000040549	1678.9944596791415	1.7977078498781996e-5	0.0014427279430687767	0.5016211829312798	0.9996008921543936	29.739203772860787	31.41145509176019	37.81148907793957	44.612903557638596
ENSMUSG00000073643	2271.6568093010706	4.634959930644496e-6	0.0014426648988672317	0.3990892921091218	0.9996008921543936	45.59165780956696	51.33477541993926	45.58397235684435	51.74469841709421
ENSMUSG00000056820	874.3349986612616	2.2175263280445084e-6	0.0014426711216202579	0.9249089376727664	0.9996008921543936	21.052058960745804	19.584103750514274	16.026641577910695	18.103786950925805
ENSMUSG00000028709	1575.8589979998915	4.575307427500526e-6	0.0014426685259895855	0.7027516587823774	0.9996008921543936	30.05625285359491	33.60505562732588	35.33743102014735	35.756938512380515
ENSMUSG00000028284	1275.3886707344861	2.3233110799572496e-7	0.001442666886488798	0.8684580235997477	0.9996008921543936	23.990047108882013	27.27301284424967	29.820062608079734	27.978579833248975
ENSMUSG00000022956	1744.3603042221926	-1.885224401681399e-6	0.0014426660853726215	0.46772779086342375	0.9996008921543936	43.35117763904582	36.13787274055636	35.44690261562488	34.22869675678288
ENSMUSG00000026519	1892.9949929447446	3.323378062533178e-6	0.0014426643051448787	0.5390525116042605	0.9996008921543936	40.201823437086865	42.71867434725342	37.04518790959685	41.909091220812016
ENSMUSG00000029726	1083.3200699310705	-4.109382056774217e-6	0.0014426729170510003	0.3328608628587847	0.9996008921543936	27.414177180810547	23.790389313557753	22.68251458294464	18.750350770601727
ENSMUSG00000033021	988.0384585303514	-1.126162806107606e-6	0.0014426661716011435	0.8041830754684001	0.9996008921543936	21.369108041479926	21.732475409057987	21.697270223646854	19.690807235584888
ENSMUSG00000075232	886.6981406877044	-9.87381213463404e-7	0.0014426668053975716	0.7815206047553704	0.9996008921543936	20.291141166983905	18.815212841140735	18.456910997511905	18.26052969508967
ENSMUSG00000029535	616.9664471974032	-2.834695991300855e-6	0.0014426780863131552	0.45458868094434896	0.9996008921543936	16.845874489673097	14.134024069366536	11.47262320604536	10.305835428773781
ENSMUSG00000038696	1653.5698009108435	-1.0989628458167447e-6	0.0014426630196509316	0.939073036373926	0.9996008921543936	34.45266677310809	35.91172835544649	36.65109016587773	34.38543950094674
ENSMUSG00000024382	1454.2150447045842	-1.4451319673649764e-5	0.0014427002456354628	0.6836361814887495	0.9996008921543936	28.85146634680524	30.77825081345257	31.396453582956198	33.32742597784069
ENSMUSG00000031360	1026.4286639952588	-1.195144667763169e-6	0.0014426660088670492	0.7279381434714471	0.9996008921543936	21.770703543743146	20.466066852442744	23.317449836714328	22.218283985227128
ENSMUSG00000042111	819.2267017718175	-4.975348487450045e-6	0.001442683397153949	0.14284411963796126	0.9996008921543936	25.53301930178808	17.548804284525495	14.844348346753348	12.127969829678651
ENSMUSG00000023923	615.5173001925402	-5.064250411163483e-6	0.0014426763012093783	0.8952758554576283	0.9996008921543936	11.456040117192996	12.551013373597485	14.559722198511764	14.067661288706418
ENSMUSG00000078671	1342.0444730507575	3.226552646921269e-6	0.0014426796300382135	0.3957000684442873	0.9996008921543936	20.291141166983905	24.084377014200577	32.14086043220341	38.24522957598179
ENSMUSG00000002608	1422.279783530741	4.701348619972523e-6	0.0014426686412759222	0.6577175824342415	0.9996008921543936	27.223947732370075	32.112502685600774	31.505925178433724	30.780356385177967
ENSMUSG00000015247	1803.8040221395202	-3.5981496850499525e-6	0.0014426658950595253	0.4484615250753681	0.9996008921543936	43.2032214013699	37.67565455930344	38.33695273623173	35.032003320622664
ENSMUSG00000022110	1529.1974873331744	-3.222410864820709e-6	0.0014426664846680052	0.5986299372539935	0.9996008921543936	36.43950767904193	30.325962043232842	31.593502454815752	32.40656235587801
ENSMUSG00000021326	1087.6992969081452	-7.581129282710786e-6	0.0014426823501720537	0.17549951813517495	0.9996008921543936	30.140799275124007	22.772739580563364	21.91621341460192	18.182158323007737
ENSMUSG00000020521	1386.6827556241078	2.340527826884357e-5	0.001442758166072638	0.9642926601482296	0.9996008921543936	29.253061849068462	29.8962877115241	30.236054670894355	29.193336100518888
ENSMUSG00000074886	633.9950042126659	4.864154830339049e-7	0.0014426757472987709	0.942433674877934	0.9996008921543936	15.810180825941625	15.626577011091642	11.100419781421751	11.677334440207554
ENSMUSG00000055401	1893.3975688066125	-3.7916980964583714e-6	0.0014426700037284807	0.6187843182230226	0.9996008921543936	42.0195714999625	47.17371873391776	35.665845806579945	37.05006615173236
ENSMUSG00000041852	1663.8857209994903	4.428824597884172e-6	0.0014426752567129877	0.32787643735934097	0.9996008921543936	28.175094974572445	32.42910482475458	36.8700333568328	44.80883198784342
ENSMUSG00000041328	1482.8775316238487	5.31124372886458e-6	0.0014426728856108662	0.2309272306818913	0.9996008921543936	25.70211214484628	31.66021391538104	31.549713816624738	37.89255840161311
ENSMUSG00000021068	1054.4079229748716	2.682642385044256e-6	0.0014426791115663246	0.4483690991951709	0.9996008921543936	17.50110925652362	17.797563108146342	24.10564532415256	30.760763542157488
ENSMUSG00000031954	1334.6345809836487	3.0728834354919296e-6	0.0014426712479269097	0.8114863663085403	0.9996008921543936	33.75515879549302	29.172625679172533	24.455954429680663	26.744230722958577
ENSMUSG00000035678	3581.03694340573	2.412191689802951e-5	0.0014427646233568588	0.22505391336078617	0.9996008921543936	88.98510865937733	75.69052569627169	78.18461349005341	63.36325432824032
ENSMUSG00000014599	3042.7199855604777	2.2678770634256733e-6	0.0014426745637274932	0.8145111690193557	0.9996008921543936	49.26942714608279	58.00603478068027	78.03135325638485	74.88384602428401
ENSMUSG00000040720	1474.124565469584	5.336853561985474e-7	0.0014426700448396835	0.902274244409619	0.9996008921543936	27.414177180810547	27.86098824553532	34.96522759552374	35.815717041441964
ENSMUSG00000042557	1177.5957498796015	1.349734250276998e-5	0.0014426963802991093	0.8600550631552144	0.9996008921543936	24.349369400380688	24.287906960799457	26.689174977422315	25.372731711524807
ENSMUSG00000057963	1441.2053814603687	-9.928985428878334e-6	0.0014426816714212783	0.695256784032112	0.9996008921543936	30.901717068885905	33.7407422583918	28.85671256787745	29.7419357050924
ENSMUSG00000023025	992.7217061242966	-5.53899241780666e-6	0.0014426738628263373	0.2020524308668983	0.9996008921543936	21.855249965272247	17.30004546090464	25.02520672616383	20.709635072649977
ENSMUSG00000025409	1460.06190962577	1.5179124576015726e-6	0.0014426747002947785	0.6970493516284764	0.9996008921543936	22.59503115365187	32.20296043964472	37.57065156788901	32.48493372795994
ENSMUSG00000068391	1427.9677476465768	-1.0841402660428915e-6	0.0014426687354581764	0.7755468391383009	0.9996008921543936	34.32584714081444	33.03969466455122	28.156094356821246	26.58748797879472
ENSMUSG00000067365	2102.330816146072	-3.2128500856706517e-6	0.0014426667378868725	0.7899442123714755	0.9996008921543936	50.11489136137379	46.40482782454421	41.62110060055769	41.63479141852526
ENSMUSG00000031935	1196.8594239764652	2.7827940555241897e-6	0.001442668037269745	0.5424243696232179	0.9996008921543936	22.045479413712723	27.499157229359536	26.645386339231305	26.156445432344103
ENSMUSG00000027360	3551.5802565774334	-3.3623203650371336e-6	0.001442665003476043	0.5060020891266112	0.9996008921543936	77.80384441215392	65.37834173526186	81.6220215880479	78.90037884348293
ENSMUSG00000036966	1881.3264642921017	-1.3362819694135513e-6	0.0014426665682635345	0.7638087738128704	0.9996008921543936	44.598237356600045	42.85436097831934	37.74580612065306	35.67856714029859
ENSMUSG00000029163	375.55532521249324	-4.335952010861117e-6	0.0014426822365729227	0.453687076999057	0.9996008921543936	10.356936637314702	8.525643318641896	6.962393472371039	6.269709766554392
ENSMUSG00000062867	762.728642009716	-1.1450410818545522e-7	0.0014426734936125263	0.487959331459942	0.9996008921543936	19.78386263780931	17.345274337926615	14.88813698494436	13.205576195805188
ENSMUSG00000035297	1398.9673253813958	-3.0898212004972747e-6	0.0014426668047264153	0.649290274272055	0.9996008921543936	33.41697310937662	29.217854556194506	28.50640346234935	28.48799375178152
ENSMUSG00000014498	1456.0161017340897	7.917092660089641e-7	0.0014426802944146418	0.8117091126773615	0.9996008921543936	21.242288409186273	24.084377014200577	39.38788005281604	39.79306417459991
ENSMUSG00000040681	685.7491957389416	-7.581958735554027e-6	0.0014426834910388725	0.6351094029175393	0.9996008921543936	18.11407081260959	13.704349737657795	12.479761884438654	14.341961090993173
ENSMUSG00000039982	929.2179680999177	2.035685259159036e-6	0.0014426678698581876	0.6522018155407465	0.9996008921543936	17.712475310346367	20.39822353690979	20.580659949776027	20.768413601711423
ENSMUSG00000024122	1716.4452093844527	-1.538556748323484e-5	0.001442708618868737	0.8921987861632142	0.9996008921543936	32.69832852637927	33.35629680370503	39.89144939201269	40.83148485468548
ENSMUSG00000070394	1133.343949916375	-4.682069305521335e-6	0.0014426818332919887	0.39637056554136085	0.9996008921543936	34.11448108699169	24.60450909995327	18.54448827389393	19.651621549543922
ENSMUSG00000038780	2114.83894413288	4.373557295029933e-6	0.0014426697181657087	0.8963607931302087	0.9996008921543936	39.96932077788184	42.153313384478764	49.5249497940355	49.1976288244315
ENSMUSG00000048000	1111.0528297648382	1.86864925208479e-6	0.0014426676393383111	0.6797888237732104	0.9996008921543936	20.756146485393952	24.152220329733538	25.178466959832374	24.922096322053708
ENSMUSG00000037486	984.8953887672983	2.207861915266458e-6	0.0014426768592240727	0.6347729513364617	0.9996008921543936	15.915863852853002	18.340309632410015	24.258905557821105	25.705810042873008
ENSMUSG00000049091	659.21247696882	8.116306322153362e-8	0.0014426815694337963	0.06103587544199463	0.9996008921543936	22.404801705211394	13.34251872148201	11.669672077904918	8.953929260360491
ENSMUSG00000022664	1313.3100321657225	2.524550542660941e-6	0.001442666880038465	0.5469024412685832	0.9996008921543936	25.13142379952486	27.567000544892494	28.375037547776312	31.230991774649063
ENSMUSG00000022620	1018.1626770466577	-5.979238897186271e-6	0.001442673240712939	0.8589113405820771	0.9996008921543936	22.172299046006373	23.880847067601703	20.73392018344457	20.27859252619936
ENSMUSG00000037669	1486.1841202709643	2.7012509206528144e-6	0.0014426650702700958	0.5711090544625879	0.9996008921543936	28.999422584481167	33.96688664350166	31.812445645770815	32.3085981407756
ENSMUSG00000003847	1867.5527153787912	1.7646665154845232e-6	0.0014426809576804068	0.5232817725225964	0.9996008921543936	26.293937095549975	31.04962407558441	47.92666450006354	54.42891791090032
ENSMUSG00000021501	2210.7798811006755	-1.347531136765844e-6	0.0014426627490727974	0.8791479259810231	0.9996008921543936	47.02894697556166	49.570849216082316	48.56159975383322	43.887968365880745
ENSMUSG00000024213	1316.830629198097	-3.900776949246533e-6	0.0014426752789654545	0.39592392319261566	0.9996008921543936	36.43950767904193	27.567000544892494	24.127539643248067	24.471460932582612
ENSMUSG00000029198	1625.3798463878925	-4.276176721857385e-6	0.001442675666177845	0.296589751521788	0.9996008921543936	44.55596414583549	35.708198408847615	31.374559263860686	27.351608856593536
ENSMUSG00000031779	4275.567800773564	-4.820933313712985e-6	0.0014426729444606146	0.26970555330030654	0.9996008921543936	107.14145268275146	97.21947115873078	92.30644930665504	68.94721458907783
ENSMUSG00000018750	764.8964843177662	3.5035862430566517e-6	0.0014426701679240079	0.5769735540486731	0.9996008921543936	14.75335055682788	16.576383428553072	16.46452795982082	17.613965875413747
ENSMUSG00000063659	2306.609626213624	8.918952917442951e-7	0.001442661362733902	0.39037334687196523	0.9996008921543936	46.16234615488839	51.854907505691955	46.30648488699606	52.920268998323166
ENSMUSG00000018001	1950.6282322964105	-3.052733059786719e-7	0.001442661892174337	0.9483019218082486	0.9996008921543936	43.055265163693974	41.11304921297338	40.74532783673744	41.88949837779153
ENSMUSG00000015027	1605.2635915106584	4.716782408759045e-6	0.0014426684461113207	0.32022312811784226	0.9996008921543936	29.210788638303914	37.06506471950681	34.198926427181014	36.79535919246609
ENSMUSG00000052331	353.60628003470265	9.355673257240034e-7	0.0014426777052665065	0.6158125066072939	0.9996008921543936	5.812566480125597	8.1864267409771	8.538784447247501	7.699987307049613
ENSMUSG00000038806	2279.6101961461927	1.86210146064415e-6	0.001442665557630226	0.6916064696816868	0.9996008921543936	48.381689720027246	55.676747614048665	46.087541696041	44.789239144822936
ENSMUSG00000027189	945.0041641465828	-5.269944272894279e-7	0.0014426763298226028	0.8903027605033026	0.9996008921543936	17.775885126493193	15.219517117893886	23.186083922141293	24.62820367674647
ENSMUSG00000021298	1494.0041548300787	-2.2706643763144776e-6	0.0014426654519864941	0.6295080403215886	0.9996008921543936	32.04309375952875	32.790935840930366	34.198926427181014	28.72310786802731
ENSMUSG00000038482	1374.2197119389084	2.5020161836983828e-6	0.0014426649147885533	0.6470768141158779	0.9996008921543936	29.18965203292164	31.27576846069427	27.521159103051563	29.526414431867092
ENSMUSG00000089911	1327.7026793665227	-1.4371759064693024e-06	0.001442664512567868	0.7589294172943538	0.9996008921543936	28.872602952187513	26.436278619343174	29.228915992501058	28.997407670314065
ENSMUSG00000021843	2163.850019321052	2.781597549226462e-6	0.0014426761586022018	0.47226490389950954	0.9996008921543936	32.84628476405519	42.96743317087427	53.42213859303565	55.80041692233409
ENSMUSG00000025372	814.5214345790905	6.587111946422341e-6	0.0014426755305012328	0.135194217352115	0.9996008921543936	14.92244339988608	20.692211237552613	15.698226791478099	18.338901067171598
ENSMUSG00000033016	395.38773297313105	5.120361364412302e-6	0.0014426804918927412	0.19655968684063435	0.9996008921543936	6.446664641593845	8.616101072685842	8.36362989448345	10.384206800855711
ENSMUSG00000029191	576.5363945059373	1.867771045252566e-5	0.001442731457038851	0.16120828865087417	0.9996008921543936	10.4414830588438	12.754543320196362	11.253680015090296	14.851375009525716
ENSMUSG00000079111	1201.7288469809419	-6.877258835178622e-6	0.0014426760888761256	0.105939240792918	0.9996008921543936	30.183072485888555	24.762810169530173	27.871468208579664	19.94551419485116
ENSMUSG00000019868	2214.0786269588293	1.0792161775361175e-6	0.0014426617888620126	0.819436236214314	0.9996008921543936	48.12805045543995	48.9376449377747	44.949037103074666	47.31671589446518
ENSMUSG00000054312	1214.6782059257068	-8.678259124741971e-5	0.0014439825563215148	0.41873054584413716	0.9996008921543936	33.45924632014117	26.413664180832185	22.28841683922553	21.708870066694583
ENSMUSG00000022521	1652.715176262352	3.956375539571932e-6	0.0014426796384002067	0.5484281448303014	0.9996008921543936	26.12484425249178	29.104782363639572	40.329335773922814	45.768881295847066
